city,title,price,location,area,building_area,bedrooms,bathrooms,garage
Tangerang Selatan,"Hunian Luas 5 Kamar di Perumahan Pelangi Bintaro, Tangerang Selatan Bisa KPR J15610","Rp 3,65 Miliar","Bintaro, Tangerang Selatan",: 362 m²,: 250 m²,4,3,1
Tangerang Selatan,Rumah Siap Huni Strategis 10 Menit ke Bintaro Jaya Xchange Mall Bisa Nego J22471,Rp 740 Juta,"Bintaro, Tangerang Selatan",: 64 m²,: 60 m²,2,1,
Tangerang Selatan,Rumah Luas 2 Lantai Dekat Mall Dan Gerbang Tol di Bintaro J18411,"Rp 1,22 Miliar","Bintaro, Tangerang Selatan",: 57 m²,: 62 m²,3,2,
Tangerang Selatan,Rumah Carport Luas 6 Mnt ke Bintaro Plaza Harga Nego Siap KPR J14372,"Rp 2,16 Miliar","Bintaro, Tangerang Selatan",: 90 m²,: 180 m²,3,2,
Tangerang Selatan,Rumah Siap Huni Di Discovery Bintaro Sudah Shm,"Rp 1,9 Miliar","Bintaro, Tangerang Selatan",: 75 m²,: 50 m²,2,1,1
Tangerang Selatan,"Rumah Akses Bxchangen, Bintaro, Ciputat, Bsd",Rp 850 Juta,"Ciputat, Tangerang Selatan",: 90 m²,: 90 m²,3,2,2
Tangerang Selatan,Jual Rumah Siap Huni Brand New The Arcadian Bintaro Tangerang,"Rp 2,4 Miliar","Pondok Aren, Tangerang Selatan",: 102 m²,: 86 m²,3,2,
Tangerang Selatan,Rumah Bagus Rapi Siap Huni di Discovery Residences Bintaro,Rp 3 Miliar,"Bintaro, Tangerang Selatan",: 120 m²,: 135 m²,3,3,2
Tangerang Selatan,Rumah 2 Lt Idaman Bisa Nego 10 Mnt ke Pintu Tol Bintaro Viaduct Bisa Nego J21993,"Rp 2,44 Miliar","Bintaro, Tangerang Selatan",: 94 m²,: 140 m²,3,3,
Tangerang Selatan,Rumah Luas Siap Huni Bisa Nego 11 menit ke Bintaro Jaya Xchange Mall J18581,"Rp 1,77 Miliar","Bintaro, Tangerang Selatan",: 144 m²,: 130 m²,3,2,
Tangerang Selatan,Rumah Seken Terawat 2 Lt Harga Nego 9 Menit ke Living Plaza Bintaro Siap KPR J22187,"Rp 1,33 Miliar","Bintaro, Tangerang Selatan",: 100 m²,: 200 m²,4,3,
Tangerang Selatan,Rumah Strategis Hadap Selatan LT 160 Bisa Nego 8 Menit ke Bintaro Jaya Xchange Mall J24854,"Rp 2,66 Miliar","Bintaro, Tangerang Selatan",: 160 m²,: 85 m²,3,1,
Tangerang Selatan,Rumah LT 216 Harga Nego Selangkah ke Plaza Bintaro Satoe Siap KPR J23272,"Rp 4,15 Miliar","Bintaro, Tangerang Selatan",: 216 m²,: 300 m²,2,3,
Tangerang Selatan,Rumah Cantik Hadap Selatan 15 menit ke Gerbang Tol Kunciran 4 Siap KPR J25380,Rp 890 Juta,"Bintaro, Tangerang Selatan",: 102 m²,: 72 m²,3,2,
Tangerang Selatan,Rumah SHM Luas di Bintaro Prime Harga Nego Siap KPR J6947,"Rp 2,77 Miliar","Bintaro, Tangerang Selatan",: 124 m²,: 139 m²,3,4,
Tangerang Selatan,Rumah SHM Siap Huni Dekat Gerbang Tol Bintaro Bebas Banjir Harga Nego J-9781,"Rp 3,7 Miliar","Bintaro, Tangerang Selatan",: 136 m²,: 183 m²,4,3,
Tangerang Selatan,Rumah Siap Huni SHM 20 Menit ke RSPI Bintaro Bebas Biaya Biaya J8465,"Rp 1,61 Miliar","Bintaro, Tangerang Selatan",: 76 m²,: 67 m²,3,2,
Tangerang Selatan,Rumah SHM Hadap Selatan 3 menit ke Transmart Graha Raya Siap Huni J24365,"Rp 1,4 Miliar","Bintaro, Tangerang Selatan",: 60 m²,: 72 m²,2,2,
Tangerang Selatan,Rumah Siap Huni LT 135 Bisa Nego 15 menit ke Transpark Mall Bintaro Hadap Selatan J17725,"Rp 4,31 Miliar","Bintaro, Tangerang Selatan",: 135 m²,: 155 m²,4,4,
Tangerang Selatan,Rumah LT 144 SHM Siap KPR 10 Menit ke Stasiun Sudimara J22632,Rp 1 Miliar,"Bintaro, Tangerang Selatan",: 144 m²,: 144 m²,3,3,
Tangerang Selatan,Rumah Luas Hadap Timur Siap KPR 15 Menit ke Transmart Graha Raya Bisa Nego J23703,"Rp 2,77 Miliar","Bintaro, Tangerang Selatan",: 156 m²,: 220 m²,7,4,
Tangerang Selatan,Jarang Ada Sektor 9 Bintaro Jaya Rumah 2m An. Dekat Stasiun,"Rp 2,15 Miliar","Bintaro, Tangerang Selatan",: 136 m²,: 125 m²,3,2,1
Tangerang Selatan,Rumah Mungil Ada Taman Dalam Cluster Di Sektor 7 Dekat Tol Perigi,"Rp 1,9 Miliar","Bintaro, Tangerang Selatan",: 75 m²,: 50 m²,2,1,1
Tangerang Selatan,Rumah 2 Lantai Dekat Stasiun Rawa Buntu Bsd,"Rp 1,93 Miliar","Serpong, Tangerang Selatan",: 96 m²,: 129 m²,3,3,2
Tangerang Selatan,Rumah Hadap Timur Baru Renov 15 Mnt ke Living Plaza Pamulang Bisa Nego J22605,"Rp 1,1 Miliar","Pamulang, Tangerang Selatan",: 91 m²,: 98 m²,3,2,
Tangerang Selatan,Rumah 2 Lt Free Renov Siap KPR 10 Menit ke Pamulang Square Bisa Nego J25788,"Rp 1,35 Miliar","Pamulang, Tangerang Selatan",: 62 m²,: 100 m²,3,2,
Tangerang Selatan,Rumah Modern Siap Renov 8 menit ke RSIA Vitalaya Pamulang Dibantu KPR J26773,Rp 910 Juta,"Pamulang, Tangerang Selatan",: 90 m²,: 72 m²,2,1,
Tangerang Selatan,Rumah Hadap Selatan Dibantu KPR Bisa Nego 15 mnt ke Living Plaza Pamulang J19937,Rp 480 Juta,"Pamulang, Tangerang Selatan",: 72 m²,: 36 m²,2,1,
Tangerang Selatan,Rumah 2 Lt Hadap Timur 15 Menit ke Mall Paradise Walk Serpong Free Renov J25981,"Rp 1,1 Miliar","Serpong, Tangerang Selatan",: 84 m²,: 78 m²,2,2,
Tangerang Selatan,Rumah 10 menit ke Mall Paradise Walk Serpong Free Renov Dibantu KPR J23547,Rp 820 Juta,"Serpong, Tangerang Selatan",: 72 m²,: 42 m²,2,1,
Tangerang Selatan,Rumah dekat Mall Paradise Walk Serpong Jalan Luas Harga Nego Gratis Renov J22541,"Rp 1,04 Miliar","Serpong, Tangerang Selatan",: 60 m²,: 55 m²,2,2,
Tangerang Selatan,Rumah dekat Sekolah dan Mall di Serpong Gratis Renov Bisa Nego J22613,Rp 810 Juta,"Serpong, Tangerang Selatan",: 72 m²,: 38 m²,2,1,
Tangerang Selatan,"Rumah Siap Huni Gratis Renov di Bumi Serpong Residence, Tangerang Bisa KPR J22261","Rp 1,15 Miliar","Serpong, Tangerang Selatan",: 96 m²,: 60 m²,2,1,
Tangerang Selatan,Rumah Murah Di Bintaro Tangerang Selatan  Bagus Selatan,"Rp 5,3 Miliar","Bintaro, Tangerang Selatan",: 223 m²,: 177 m²,4,4,2
Tangerang Selatan,Rumah Hadap Selatan 10 Menit ke Bintaro Jaya Xchange Mall Siap KPR  J22471,Rp 740 Juta,"Bintaro, Tangerang Selatan",: 64 m²,: 60 m²,2,1,
Tangerang Selatan,Rumah Strategis 10 Menit Ke Stasiun Pondok Ranji Lt 400 Hadap Timur Bisa Nego J23415,"Rp 6,63 Miliar","Bintaro, Tangerang Selatan",: 400 m²,: 200 m²,4,4,
Tangerang Selatan,Rumah SHM Luas 15 Mnt ke Bintaro Jaya X-Change Harga Nego J11916,"Rp 1,17 Miliar","Bintaro, Tangerang Selatan",: 100 m²,: 75 m²,3,2,
Bekasi,Tanpa Dp Bayar 10Jt Langsung Akad Summarecon Bekasi,"Rp 2,16 Miliar","Summarecon Bekasi, Bekasi",: 109 m²,: 109 m²,4,2,
Bekasi,Rumah Minimalis Modern Di Bekasi Cuma 25jt All In Rumah 2 Lantai Shm,"Rp 1,4 Miliar","Jati Asih, Bekasi",: 101 m²,: 107 m²,3,2,2
Bekasi,"Rumah Cantik Siap Huni, Akses Strategis 700 Meter Toll Jatiasih",Rp 800 Juta,"Pekayon, Bekasi",: 72 m²,: 60 m²,2,2,2
Bekasi,Rumah Ready Shm Private Home Strategis Dan Bebas Banjir,Rp 900 Juta,"Jaka Setia, Bekasi",: 90 m²,: 80 m²,3,3,2
Bekasi,Rumah Minimalis Modern Premium Paling Strategis Di Jatiasih,Rp 800 Juta,"Komsen, Bekasi",: 86 m²,: 75 m²,3,2,2
Bekasi,Rumah Nyaman Siap Huni Di Darmawangsa Residence,Rp 690 Juta,"Bekasi Kota, Bekasi",: 100 m²,: 45 m²,2,2,
Bekasi,Murah Rumah 2lt Siap Huni 110m - 950jt Nego Cluster Dkt Tol Lrt,Rp 950 Juta,"Jatibening, Bekasi",: 110 m²,: 150 m²,3,2,1
Bekasi,Rumah Cantik 2lt Galaxy Termurah,"Rp 2,49 Miliar","Galaxy, Bekasi",: 250 m²,: 288 m²,4,4,2
Bekasi,Rumah Posisi Hook  Siap Huni Akses Strategis Dekat Toll& Busway,Rp 800 Juta,"Jatisampurna, Bekasi",: 65 m²,: 61 m²,3,2,2
Bekasi,Rumah Siap Huni Akses Strategis Dekat Lrt Dan Pintu Toll 5jtallin,Rp 600 Juta,"Cikunir, Bekasi",: 60 m²,: 42 m²,2,1,1
Bekasi,"Rumah Cluster siap Huni,semi furnish di Bintara,Bekasi Barat","Rp 1,3 Miliar","Bintara, Bekasi",: 68 m²,: 140 m²,3,2,2
Bekasi,Rumah Murah Free Renov dekat Tol di Bekasi Bebas Banjir J23571,Rp 550 Juta,"Grand Wisata, Bekasi",: 72 m²,: 36 m²,2,1,
Bekasi,Rumah Modern 2 Lt Siap Huni Harga Nego 15 Menit ke Gerbang Tol Pondok Gede Timur 1 J23211,"Rp 1,44 Miliar","Jatiwaringin, Bekasi",: 93 m²,: 103 m²,3,2,
Bekasi,Rumah 3 KT Strategis dekat Mall dan RS di Bekasi Dibantu KPR J23660,Rp 610 Juta,"Bekasi Utara, Bekasi",: 60 m²,: 60 m²,3,1,
Bekasi,"Langkah, Rumah Mewah Murah  Di Bekasi, Shm",Rp 3 Miliar,"Bekasi, Bekasi",: 240 m²,: 250 m²,3,3,2
Bekasi,Di Jual Rumah Lokasi Dekat Stasiun Telaga Murni,Rp 350 Juta,"Cibitung, Bekasi",: 60 m²,: 54 m²,2,1,
Bekasi,Rumah Dekat Toll Jatibening Lrt Cikunir1 Jatiasih Bintara Jaya Hunian Bebas Banjir,"Rp 1,15 Miliar","Caman, Bekasi",: 76 m²,: 98 m²,3,2,1
Bekasi,Rumah Murah Di Jatiasih 2BR Akses Strategis Dekat Tol,Rp 650 Juta,"Jatiwarna, Bekasi",: 79 m²,: 53 m²,2,2,2
Bekasi,Rumah Mewah Shm Siap Huni Dekat Lrt&toll,"Rp 1,35 Miliar","Jatikramat, Bekasi",: 90 m²,: 118 m²,3,3,2
Bekasi,"Rumah  Siap Huni Premium Bebas Banjir Di Dekat Toll, 5jt Allin",Rp 1 Miliar,"Jati Asih, Bekasi",: 86 m²,: 90 m²,3,2,2
Bekasi,"Rumah Furnished SHM di Perumahan Duta Harapan, Bekasi","Rp 1,39 Miliar","Duta Harapan, Bekasi",: 105 m²,: 113 m²,4,3,1
Bekasi,Hanya di Jati Asih Rumah Tanpa Dp Dan Gratis Semua Biaya,Rp 780 Juta,"Jati Asih, Bekasi",: 65 m²,: 58 m²,2,2,1
Bekasi,"Rumah 2 Lantai, Full Bata Merah",Rp 650 Juta,"Pondok Gede, Bekasi",: 70 m²,: 55 m²,2,2,2
Bekasi,La.976 Dijual Cepat Rumah Bagus Siap Huni Di Citra Gran Cibubur,"Rp 1,15 Miliar","Cibubur, Bekasi",: 90 m²,: 100 m²,1,,
Bekasi,Rumah Strategis Bebas Banjir dekat Halte dan LRT Bekasi Timur Siap KPR J17017,Rp 720 Juta,"Bekasi Timur, Bekasi",: 86 m²,: 38 m²,2,1,
Bekasi,"Rumah Rasa Villa, Siap Huni, Full Bata Merah di Jatiasih",Rp 820 Juta,"Jati Asih, Bekasi",: 86 m²,: 60 m²,3,2,2
Bekasi,Rumah Bagus Siap Huni di Kemang Pratama 3 Bekasi,"Rp 1,55 Miliar","Kemang Pratama, Bekasi",: 150 m²,: 194 m²,4,3,2
Bekasi,Harus Terjual Cepat tempat usaha jl raya Bekasi barat,"Rp 11,5 Miliar","Bekasi Barat, Bekasi",: 300 m²,,,,
Bekasi,Rumah Dua Lantai Siap Huni Dekat Lrt,Rp 900 Juta,"Pondok Gede, Bekasi",: 72 m²,: 78 m²,3,2,2
Bekasi,Harga Perdana Vanica Summarecon Crown Gading Rumah 3lantai Cash Kpr Dibantu Limited Unit,"Rp 2,5 Miliar","Tarumajaya, Bekasi",: 117 m²,: 127 m²,4,3,2
Bekasi,RUMAH SIAP HUNI SELANGKA KE PUSAT KOTA BEKASI,Rp 635 Juta,"Harapan Jaya, Bekasi",: 70 m²,: 55 m²,2,2,1
Bekasi,Prima Harapan Regency Kota Bekasi Dijual Cepat Rumah Dengan Luas Lahan Besar Dan Jalan Utama Besar,"Rp 1,8 Miliar","Prima Harapan, Bekasi",: 160 m²,: 98 m²,3,2,2
Bekasi,Rumah Mewah & Nyaman Di Perumahan Bintang Metropol Bekasi Utara,"Rp 2,8 Miliar","Bekasi Kota, Bekasi",: 200 m²,: 300 m²,6,4,2
Bekasi,"Punya Uang 1 Jt Sudah Bisa Punya Rumah Di Dalam Cluster Exclusif, Dekat Gerbang Tol Jatiasih",Rp 498 Juta,"Jati Asih, Bekasi",: 65 m²,: 45 m²,2,1,1
Bekasi,Rumah SHM Hadap Selatan Bebas Banjir dekat Lagoon Avenue Mall Bekasi Siap KPR J18067,Rp 720 Juta,"Galaxy, Bekasi",: 80 m²,: 75 m²,2,1,
Bekasi,Rumah SHM Dekat Mall Grand Metropolitan Bekasi Harga Nego J18067,Rp 720 Juta,"Jatibening, Bekasi",: 80 m²,: 75 m²,2,1,1
Bekasi,Rumah LT 250 di bekasi 14 Mnt ke Pintu Tol Gedong 1 Hadap Timur J19256,"Rp 1,44 Miliar","Jatibening, Bekasi",: 250 m²,: 330 m²,6,5,
Bekasi,Rumah 3 KT di Bekasi Akses Mudah ke Transportasi Umum Bisa Nego J25869,Rp 490 Juta,"Bekasi Utara, Bekasi",: 66 m²,: 48 m²,3,2,
Bekasi,Cluster 1 Lantai 1jt Bisa Akad,Rp 498 Juta,"Jati Asih, Bekasi",: 55 m²,: 48 m²,2,1,1
Bekasi,Cluster Harga Perdana Dekat Lrt Di Jatiwaringin,Rp 775 Juta,"Jatibening, Bekasi",: 70 m²,: 53 m²,2,1,2
Bekasi,Cluster 2 Lantai Dekat Tol Dan Lrt Jatibening,Rp 950 Juta,"Jatibening, Bekasi",: 74 m²,: 70 m²,3,2,2
Bekasi,Cluster 2 Lantai Dekat Lrt Di Jatiwaringin,Rp 975 Juta,"Jatibening, Bekasi",: 70 m²,: 90 m²,3,2,1
Bekasi,Rumah LT 165 Strategis Dekat Sekolah dan Tol di Bekasi Bebas Banjir J23780,Rp 560 Juta,"Bekasi, Bekasi",: 165 m²,: 66 m²,2,1,
Bekasi,Rumah Asri 2 Lantai 17 Menit ke Living World Grand Wisata Bekasi Siap Huni J19068,"Rp 1,33 Miliar","Grand Wisata, Bekasi",: 112 m²,: 69 m²,3,2,
Bekasi,Rumah Dengan Carport & Halaman Luas 12 Menit Gerbang Tol Bekasi Timur 1 J21489,Rp 940 Juta,"Bekasi Kota, Bekasi",: 105 m²,: 52 m²,2,2,
Bekasi,Rumah Hadap Selatan 300jtan dekat Plaza Taman Harapan Baru Dibantu KPR J25309,Rp 360 Juta,"Harapan Indah, Bekasi",: 60 m²,: 50 m²,2,1,
Bekasi,Rumah Strategis Hadap Selatan Siap Huni dekat Grand Galaxy Park Bisa Nego J24726,Rp 880 Juta,"Galaxy, Bekasi",: 72 m²,: 100 m²,3,2,
Bekasi,Rumah Strategis Ada Carport 15 Menit ke RS Kartika Husada Jatiasih Siap KPR J25177,Rp 550 Juta,"Jatibening, Bekasi",: 73 m²,: 43 m²,2,1,
Bekasi,"JUAL HARGA NEGO RUMAH HOEK 2 LANTAI DENGAN 4+1KT DI MULBERRY RESIDENCE, THE ORCHARD SUMMARECON BEKASI",Rp 3 Miliar,"Summarecon Bekasi, Bekasi",: 150 m²,: 120 m²,4,3,2
Bekasi,"Paling Murah Rumah 2 Lantai Di Burgundy Residence, Kawasan The Orchard Summarecon Bekasi, Dilengkapi Gorden, Ac, Kanopi Carport, Kondisi Bagus & Terawat","Rp 1,2 Miliar","Summarecon Bekasi, Bekasi",: 55 m²,: 52 m²,2,2,1
Bekasi,Siap Huni Lt.77 Lb.83 Free Kanopy Free Bphtb Pondok Gede,Rp 1 Miliar,"Jatiwaringin, Bekasi",: 77 m²,: 83 m²,3,2,2
Bekasi,Di Jual Rumah Morizen Summarecon Bekasi Furnish Bagus 3 Lantai,"Rp 6,4 Miliar","Summarecon Bekasi, Bekasi",: 160 m²,: 305 m²,4,5,2
Bekasi,Rumah 1 Lantai Dekat Sekolah St. John Harapan Indah Bekasi,"Rp 1,2 Miliar","Harapan Indah, Bekasi",: 112 m²,: 90 m²,2,1,1
Bekasi,Rumah Mewah Pasilitas Pull Akses Terdekat Pondok Kelapa Kota Bintang Rumah,Rp 5 Miliar,"Bintara, Bekasi",: 230 m²,: 400 m²,4,4,1
Bekasi,rumah second unit masi bagus akses toll pondok kelapa,Rp 725 Juta,"Bintara, Bekasi",: 62 m²,: 45 m²,2,1,1
Bekasi,"Summarecon Crown Gading Cluster Vanica, Harapan Indah 3 Lantai Fasilitas Kolam Renang","Rp 1,9 Miliar","Harapan Indah, Bekasi",: 91 m²,: 95 m²,3,3,2
Bekasi,Rumah Dekat Toll Strategis Dp 0 Bonus Motor Di Bekasi Utara,Rp 430 Juta,"Bekasi Utara, Bekasi",: 60 m²,: 36 m²,2,1,1
Bekasi,Hanya Bayar 5 Juta Sampai Serah Terima Unit Gratis Semua Biaya2,Rp 700 Juta,"Jati Asih, Bekasi",: 65 m²,: 53 m²,2,2,2
Bekasi,Rumah 2 Lantai Cicilan Satu Lantai Tanah Luas Terbatas Miliki Unitnya,Rp 600 Juta,"Jati Asih, Bekasi",: 71 m²,: 55 m²,2,2,2
Bekasi,Siap Huni Lt.112 M2 Gratis Biaya2 Hanya 5 Menit Toll Jor Jatiasih,"Rp 1,1 Miliar","Jati Asih, Bekasi",: 112 m²,: 120 m²,3,2,2
Bekasi,Siap Huni Kpr Semua Bank Lt.84 Lb.85 Free Bphtb Canopy Tdk Banjir,Rp 1 Miliar,"Jatibening, Bekasi",: 77 m²,: 83 m²,3,2,2
Bekasi,CLUSTER MOZAIK JATIASIH SIAP HUNI AKSES 2 MOBIL TERMURAH SHM,Rp 700 Juta,"Jati Asih, Bekasi",: 65 m²,: 54 m²,2,2,2
Bekasi,Selangkah Jatibening Siap Huni Lt.82 Lb.83 Free Bphtb Canopy Tdk Banjir,Rp 1 Miliar,"Jati Asih, Bekasi",: 77 m²,: 83 m²,3,2,2
Bekasi,Rumah Summarecon Bekasi Cluster Burgundy 8m X 13m 2 Car Port Nego Sampai Jadi,"Rp 2,2 Miliar","Summarecon Bekasi, Bekasi",: 109 m²,: 118 m²,4,3,2
Bekasi,Rumah Cantik Homey Dlm Cluster Di Pekayon Bekasi Barat,"Rp 1,49 Miliar","Pekayon, Bekasi",: 96 m²,: 130 m²,3,3,1
Bekasi,Rumah Toko Rumah Kantor,Rp 799 Juta,"Jati Asih, Bekasi",: 84 m²,,,,
Bekasi,Cakra Astana Estate Dengan Rooftop Rumah 2 Lantai Jadi Santai Harga Gak Pake Mahal,Rp 751 Juta,"Jati Asih, Bekasi",: 55 m²,,,,
Bekasi,Rumah Strategis Siap Huni dekat Summarecon Mall Bekasi Dibantu KPR J18362,Rp 540 Juta,"Summarecon Bekasi, Bekasi",: 90 m²,: 72 m²,3,1,
Bekasi,Rumah 1 Lt Siap Huni Askes Dekat ke Stasiun Kranji Bebas Banjir J26170,Rp 600 Juta,"Bekasi Utara, Bekasi",: 60 m²,: 45 m²,2,1,
Bekasi,Rumah Minimalis SHM 9 Menit ke Puskesmas Jatiluhur 1 Lantai Siap KPR J18967,Rp 540 Juta,"Jatibening, Bekasi",: 70 m²,: 45 m²,2,1,
Bekasi,Rumah SHM Asri 16 Menit ke RS Citra Harapan 520jtan Harga Nego Dibantu KPR J18362,Rp 540 Juta,"Harapan Indah, Bekasi",: 90 m²,: 72 m²,3,1,
Bekasi,New Cash Furnished 2kt+2km+2cp Last Unit,Rp 694 Juta,"Jatiwarna, Bekasi",: 80 m²,: 70 m²,2,2,2
Bekasi,Turun Harga Rumah Baru Murah Di Jatibening Bekasi,"Rp 1,55 Miliar","Jatibening, Bekasi",: 140 m²,: 124 m²,4,3,2
Bekasi,Rumah Cantik Di Harapan Indah Bekasi,"Rp 1,65 Miliar","Harapan Indah, Bekasi",: 97 m²,: 190 m²,3,2,
Bekasi,Cukup Gaji 10juta Sudah Punya Rumah di Jatiasih,Rp 783 Juta,"Komsen, Bekasi",: 65 m²,: 58 m²,2,2,1
Bekasi,Tanpa Dp Dan Gratis Semua Biaya Rumah di Jati Asih Bekasi Kota,Rp 780 Juta,"Pekayon, Bekasi",: 65 m²,: 58 m²,2,2,1
Bekasi,Rumah 2 Lantai di Jl. Porpostel Jatiasih Bekasi Kota Tanpa Dp,Rp 780 Juta,"Komsen, Bekasi",: 65 m²,: 58 m²,2,2,1
Bekasi,Tanpa Dp Dan Gratis Biaya Surat2 Rumah Siap Huni di Jati Asih,Rp 780 Juta,"Komsen, Bekasi",: 65 m²,: 58 m²,2,2,1
Bekasi,Rumah di Jatiasih Dengan Dp. 0 Dan Free Biaya2 Cukup 5juta Saja,Rp 780 Juta,"Jatiwarna, Bekasi",: 65 m²,: 58 m²,2,2,1
Bekasi,"Rumah 2 Lantai Di Jati Asih, Full Bata Merah",Rp 690 Juta,"Jatibening, Bekasi",: 79 m²,: 55 m²,2,2,1
Bekasi,"Termurah  Di Jatibening, Siap Huni, Bebas Banjir",Rp 900 Juta,"Jatibening, Bekasi",: 70 m²,: 83 m²,3,2,2
Bekasi,Rumah Siap Huni Full Bata Merah,Rp 795 Juta,"Jatibening, Bekasi",: 85 m²,: 58 m²,2,2,1
Bekasi,Rumah 500jtan Hadap Utara 15 menit ke Stasiun Jati Mulya Bebas Banjir J13176,Rp 500 Juta,"Bekasi Kota, Bekasi",: 63 m²,: 63 m²,2,1,1
Bekasi,Rumah SHM Hadap Utara Semi Furnished dekat Pintu Tol di Bekasi Siap KPR J23832,Rp 650 Juta,"Bekasi Kota, Bekasi",: 65 m²,: 45 m²,3,1,
Bekasi,Rumah SHM Hadap Utara dekat Pintu Tol di Bekasi Bebas Banjir J16200,Rp 880 Juta,"Jatiwaringin, Bekasi",: 93 m²,: 71 m²,2,1,
Bekasi,"Rumah SHM 5kt Lb 260 Dekat Gerbang Tol Cakung Dan Stasiun Krl Kranji, Bisa Kpr J19103","Rp 2,55 Miliar","Harapan Indah, Bekasi",: 219 m²,: 260 m²,5,4,1
Bekasi,Rumah Cantik 2 Lt Hadap Utara 10 menit ke Grand Mall Bekasi Bebas Banjir J18091,"Rp 1,27 Miliar","Harapan Indah, Bekasi",: 90 m²,: 150 m²,3,3,
Bekasi,Rumah SHM Hadap Selatan 14 menit ke Summarecon Mall Bekasi Dibantu KPR J25769,Rp 590 Juta,"Summarecon Bekasi, Bekasi",: 60 m²,: 50 m²,2,1,
Bekasi,Vanica Residence Summarecon Crown Gading. New Launching!,"Rp 1,96 Miliar","Harapan Indah, Bekasi",: 91 m²,: 95 m²,3,3,2
Bekasi,"Jual Cepat Rumah Hoek 2 Lantai, Kondisi Terawat Dan Dilengkapi Ac Dan Gorden Di Burgundy Residence The Orchard Summarecon Bekasi","Rp 2,7 Miliar","Summarecon Bekasi, Bekasi",: 117 m²,: 98 m²,4,3,1
Bekasi,"Townhouse Islami 2 Lantai, Desain Skandinavian, One Gate, Lingkungan Islami, Lokasi Strategis Dekat Pintu Tol Jatiwarna",Rp 929 Juta,"Jati Asih, Bekasi",: 66 m²,: 87 m²,3,3,2
Bekasi,Hanya Booking Fee Sudah Dapat Rumah Sebagus Ini Di Jati Asih Kota Bekasi,"Rp 1,15 Miliar","Jati Asih, Bekasi",: 115 m²,: 100 m²,3,2,2
Bekasi,Rumah Dua Lantai Di Kota Bekasi Akses Strategis,Rp 795 Juta,"Pekayon, Bekasi",: 83 m²,: 58 m²,2,2,1
Bekasi,"Rumah Ready Full Bata Merah, Selangkah Lrt Jatibening","Rp 1,1 Miliar","Jatibening, Bekasi",: 65 m²,: 80 m²,3,2,1
Bekasi,"Rumah Siap Huni, Full Bata Merah, Dalam Cluster Jatiasih",Rp 1 Miliar,"Bekasi Kota, Bekasi",: 88 m²,: 80 m²,3,2,2
Bekasi,"Smarthome, Rumah Premium Keren Selangkah Toll Jatiwarna","Rp 1,2 Miliar","Jatiwarna, Bekasi",: 72 m²,: 85 m²,3,2,2
Bekasi,Rumah SHM 2 Lt 10 Menit ke Grand Galaxy Park Siap KPR J23097,"Rp 2,21 Miliar","Jati Asih, Bekasi",: 135 m²,: 200 m²,4,5,
Bekasi,Rumah Siap Huni Harga Nego 10 menit ke Gerbang Tol Jati Asih 1 Dibantu KPR J13731,"Rp 1,22 Miliar","Jati Asih, Bekasi",: 90 m²,: 60 m²,2,1,
Bekasi,Rumah Carport Luas 3 Menit ke Jati Asih 2 Toll Gate Bekasi Harga Nego J23416,Rp 950 Juta,"Jati Asih, Bekasi",: 72 m²,: 84 m²,3,2,
Bekasi,"Dijual Rumah 2 Lantai di Citragran Cibubur di Perumahan Citragran, cluster Central Garden Cibubur","Rp 1,35 Miliar","Jatisampurna, Bekasi",: 90 m²,: 110 m²,2,2,1
Bekasi,Rumah Murah Ada Carport 15 Menit ke RS Kartika Husada Jatiasih Bekasi Siap KPR J24821,Rp 750 Juta,"Jati Asih, Bekasi",: 99 m²,: 54 m²,2,1,
Bekasi,Rumah Bebas Banjir Siap Huni 5 Mnt ke Kota Cinema Mall Bekasi Dibantu KPR J24705,Rp 720 Juta,"Jati Asih, Bekasi",: 90 m²,: 60 m²,3,1,
Bekasi,Cluster Dekat Lrt Di Jatiwaringin,Rp 775 Juta,"Jatiwaringin, Bekasi",: 70 m²,: 53 m²,2,1,2
Bekasi,Cluster 2 Lantai Dekat  Lrt Di Jatiwaringin,Rp 975 Juta,"Jatiwaringin, Bekasi",: 70 m²,: 90 m²,3,2,2
Bekasi,Cluster 2 Lantai Dekat Tol Dan Lrt,"Rp 1,3 Miliar","Jatiwaringin, Bekasi",: 82 m²,: 75 m²,3,3,2
Bekasi,Rumah Kavling Hoek Luas Strategis Komp Telkom Jatiasih Bekasi,Rp 12 Miliar,"Jati Asih, Bekasi",: 1037 m²,: 500 m²,4,4,10
Bekasi,Dijual Rumah Langka 2 Lantai Lotus 10X18 Summarecon Bekasi Bekasi,"Rp 3,48 Miliar","Summarecon Bekasi, Bekasi",: 180 m²,: 190 m²,5,4,2
Bekasi,Rumah Renov Mewah Hadap Danau Burgundy 8X13M Summarecon Bekasi,"Rp 2,5 Miliar","Summarecon Bekasi, Bekasi",: 104 m²,: 118 m²,4,3,2
Bekasi,"Turun Harga Lagi Kemang Pratama Regensi,Mewah,Full Furnished & Ac","Rp 4,68 Miliar","Kemang Pratama, Bekasi",: 287 m²,: 350 m²,4,4,4
Bekasi,Dijual Cepat Rumah Hoek 1 Lt Depkes 1 Jatibening Pondok Gede,"Rp 1,1 Miliar","Jatibening, Bekasi",: 173 m²,: 150 m²,4,3,1
