,city,title,price,location,area,building_area,bedrooms,bathrooms,garage
1316,Depok,Rumah 2 Lt Hadap Timur 6 menit ke Terminal Sawangan Depok Siap KPR J22428,830.0,"Sawangan, Depok",90.0,105.0,3.0,3.0,0.0
1317,Depok,Rumah Luas 3 Lt Strategis 10 Menit ke Gerbang Tol Cimanggis 4 Bisa Nego J14344,2210.0,"Cimanggis, Depok",178.0,180.0,9.0,4.0,0.0
1318,Depok,Rumah Luas 2 Lt Harga Murah 15 menit ke The Park Sawangan Dibantu KPR J22053,500.0,"Sawangan, Depok",120.0,110.0,4.0,2.0,0.0
1319,Depok,Rumah Cantik Murah Bergaya Scandinavian,990.0,"Cimanggis, Depok",50.0,93.0,3.0,2.0,1.0
1320,Depok,Rumah Hadap Selatan 10 Menit ke RS Permata Depok Harga Nego J23555,450.0,"Sawangan, Depok",72.0,50.0,3.0,1.0,0.0
1321,Depok,Rumah Hook Luas Hadap Selatan 15 menit ke MargoCity Depok Siap KPR J25351,1030.0,"Cimanggis, Depok",120.0,60.0,2.0,2.0,0.0
1322,Depok,Rumah Hook 15 menit ke Gerbang Tol Cimanggis 3 Harga Nego J21187,1180.0,"Cimanggis, Depok",118.0,110.0,3.0,1.0,0.0
1323,Depok,Rumah Seken Terawat 15 Menit ke Stasiun Universitas Indonesia Bisa KPR J24018,940.0,"Margonda, Depok",105.0,61.0,2.0,1.0,0.0
1324,Depok,Rumah Hook Asri 9 Menit ke Stasiun KA Depok LT 194 Harga Nego Dibantu KPR J11094,2380.0,"Margonda, Depok",194.0,120.0,3.0,4.0,0.0
1325,Depok,Murah Rumah Bebas Banjir Dekat Tol Dibantu Kpr SHM J25278,910.0,"Limo, Depok",65.0,110.0,3.0,2.0,1.0
1326,Depok,Rumah LT 98 Hadap Timur 10 Menit RS Citra Medika Depok Siap Huni J13329,1110.0,"Citayam, Depok",98.0,70.0,2.0,1.0,0.0
1327,Depok,Rumah Murah Siap Huni Bisa Nego dekat DMall Depok Dibantu KPR J20035,610.0,"Pancoran Mas, Depok",72.0,50.0,2.0,2.0,0.0
1328,Depok,Rumah Strategis di Depok Dekat Pintu Tol Kukusan 2 Siap KPR J25919,1190.0,"Pancoran Mas, Depok",120.0,105.0,3.0,2.0,0.0
1329,Depok,Rumah 2 Lt SHM 9 menit ke Trans Studio Mall Cibubur Di Cimanggis Siap KPR J20765,2050.0,"Cimanggis, Depok",98.0,89.0,3.0,2.0,0.0
1330,Depok,Rumah 2 Lt Halaman Luas dekat Pintu Tol Cimanggis Bisa Nego Siap KPR J18287,1260.0,"Cimanggis, Depok",95.0,98.0,3.0,3.0,0.0
1331,Depok,Rumah Hadap Utara LT 113 Harga Nego 8 menit ke Stasiun Depok Lama Siap KPR J19836,890.0,"Citayam, Depok",113.0,52.0,2.0,1.0,0.0
1332,Depok,Rumah Hadap Utara LT 350 Bisa Nego 15 menit ke Cinere Bellevue Mall J21328,7740.0,"Cinere, Depok",350.0,120.0,3.0,3.0,0.0
1333,Depok,Rumah Baru Renov Strategis 8 Menit ke Mall The Park Sawangan Harga Nego J21427,1150.0,"Sawangan, Depok",173.0,50.0,2.0,1.0,0.0
1334,Depok,Rumah Hadap Utara 10 menit ke Terminal Sawangan Harag Nego Siap KPR J21124,830.0,"Sawangan, Depok",85.0,50.0,2.0,1.0,0.0
1335,Depok,Rumah LT 265 Bisa Nego 9 Menit ke One Belpark Mall Cinere Siap KPR J25584,5530.0,"Cinere, Depok",265.0,220.0,6.0,4.0,0.0
1336,Depok,Rumah Strategis di Belakang Living Plaza Cinere Harga Nego Dibantu Kpr J23560,1500.0,"Cinere, Depok",60.0,90.0,2.0,2.0,0.0
1337,Depok,Termurah Rumah Depok Dekat Stasiun Pocin Dan Lrt Cibubur 10 Menit Tol Cijago,749.0,"Cimanggis, Depok",65.0,55.0,3.0,2.0,2.0
1338,Depok,Rumah Murah Dekat Jalan Raya Akses 17 Menit Ke Stasiun Depok,450.0,"Cilodong, Depok",58.0,36.0,2.0,1.0,1.0
1339,Depok,Rumah 2 Lantai Semi Furnished Siap Huni Lingkungan Asri Tenang,9000.0,"Cinere, Depok",420.0,600.0,5.0,4.0,3.0
1340,Depok,Townhouse 2 Lantai Desain Cozy Modern +Rooftop Dekat Tol Pamulang,888.0,"Bojong Sari, Depok",60.0,105.0,3.0,2.0,1.0
1341,Depok,Rumah 2 Lantai Dekat Tol Pamulang,900.0,"Sawangan, Depok",65.0,78.0,3.0,3.0,1.0
1342,Depok,Rumah Siap Huni Di Cinere Estate Bloka A Bangunan Luas Dan Nyaman,3800.0,"Cinere, Depok",150.0,250.0,4.0,4.0,2.0
1343,Depok,"Rumah Siap Huni, Nempel Jalan Utama, Tanah Luas",989.0,"Cilodong, Depok",90.0,62.0,3.0,2.0,2.0
1344,Depok,Rumah 2 Lantai Furnished Terlaris Dekat Pintu Tol Di Depok,996.0,"Pancoran Mas, Depok",72.0,100.0,3.0,2.0,1.0
1345,Depok,Rumah Luas Cuma 5 Menit Ke Pintu Tol Margonda Depok,1450.0,"Sukmajaya, Depok",97.0,100.0,4.0,4.0,2.0
1346,Depok,Rumah Hook 3 KT 10 Menit ke RSUD Kota Depok Semi Furnished J13474,1320.0,"Limo, Depok",227.0,70.0,3.0,2.0,0.0
1347,Depok,Rumah LT 259 Bisa Nego 8 menit ke RS Permata Depok Dibantu KPR J22133,1940.0,"Sawangan, Depok",259.0,129.0,3.0,2.0,0.0
1348,Depok,Rumah Gratis Renov 7 Menit ke Citra Sawangan Square Dibantu KPR Bisa Nego J26295,830.0,"Sawangan, Depok",90.0,57.0,2.0,2.0,0.0
1349,Depok,Rumah LT 127 Bisa Nego Free Renovasi 8 Menit ke Citra Sawangan Square J26610,760.0,"Sawangan, Depok",127.0,40.0,2.0,1.0,0.0
1350,Depok,"Rumah Cantik 2Lt di Bukit Griya Cinere, Depok 15 Menit ke Mall Cinere J10972",1340.0,"Limo, Depok",72.0,140.0,3.0,3.0,0.0
1351,Depok,Rumah 9 Menit ke MargoCity 400jtan Bisa Nego Dibantu KPR J24072,500.0,"Margonda, Depok",93.0,93.0,2.0,1.0,0.0
1352,Depok,Rumah Strategis Luas dekat MargoCity Depok Harga Nego Siap KPR J9749,870.0,"Margonda, Depok",96.0,80.0,2.0,1.0,0.0
1353,Depok,"Rumah LT 105 Semi Furnished Nego dekat Mall Pesona Square, Depok J17637",1040.0,"Pancoran Mas, Depok",105.0,120.0,3.0,2.0,0.0
1354,Depok,Rumah Modern 15 Mnt ke Stasiun Depok Siap Huni Harga Nego J23202,1190.0,"Citayam, Depok",72.0,155.0,3.0,2.0,0.0
1355,Depok,Rumah Gratis Renov Hadap Selatan di Cimanggis 10 Menit ke Terminal Jatijajar Siap KPR J23511,380.0,"Cimanggis, Depok",27.0,37.0,2.0,1.0,0.0
1356,Depok,Rumah Murah Bisa Nego dekat Sekolah dan Faskes di Depok Siap KPR J22550,610.0,"Citayam, Depok",72.0,36.0,2.0,1.0,0.0
1357,Depok,"Rumah Hadap Selatan Free Renov 10 Menit ke Terminal Jatijajar, Depok Siap KPR J23511",380.0,"Cimanggis, Depok",27.0,37.0,2.0,1.0,0.0
1358,Depok,Rumah SHM 2 Lt Cantik Harga Nego 15 menit ke Cinere Bellevue Mall Siap KPR J17093,1450.0,"Cinere, Depok",60.0,73.0,3.0,2.0,0.0
1359,Depok,Rumah Seken Terawat dekat Stasiun Citayam Harga Nego Siap KPR J17422,540.0,"Citayam, Depok",97.0,65.0,2.0,1.0,0.0
1360,Depok,Rumah Luas Semi Furnished dekat Gerbang Tol Limo Utama Depok J23676,1020.0,"Cinere, Depok",160.0,185.0,3.0,2.0,0.0
1361,Depok,Rumah Murah Dibantu KPR 15 Menit ke Terminal Citayam Bisa Nego J24707,450.0,"Citayam, Depok",60.0,60.0,2.0,1.0,0.0
1362,Depok,Rumah Siap Huni 15 mnt Stasiun LRT Harjamukti Dibantu KPR Bisa Nego J25327,670.0,"Cimanggis, Depok",72.0,70.0,3.0,2.0,0.0
1363,Depok,Rumah Semi Furnished Ada Carport dekat Stasiun Citayam Dibantu KPR Bisa Nego J11276,710.0,"Citayam, Depok",80.0,45.0,2.0,1.0,0.0
1364,Depok,Rumah LT 180 Bisa Nego 9 menit ke Grand Mall Cimanggis Siap KPR J11662,1440.0,"Cimanggis, Depok",180.0,90.0,3.0,2.0,0.0
1365,Depok,Rumah Siap Huni Hanya 7 Menit ke Stasiun Citayam SHM Dibantu KPR J22140,490.0,"Citayam, Depok",72.0,70.0,2.0,1.0,0.0
1366,Depok,Rumah Sudah Renov Hadap Timur 15 Menit ke RSU Hermina Depok Siap KPR J10852,990.0,"Margonda, Depok",90.0,45.0,2.0,2.0,0.0
1367,Depok,Rumah 2Lt Harga Nego 10 Menit ke Mall Lippo Cimanggis Square J16405,1020.0,"Cimanggis, Depok",74.0,55.0,3.0,2.0,0.0
1368,Depok,Rumah Seken Terawat 15 Menit ke Terminal Citayam Siap Nego Dibantu KPR J23584,560.0,"Citayam, Depok",90.0,120.0,3.0,2.0,0.0
1369,Depok,Rumah SHM LT 125 Hadap Selatan 9 menit ke Living Plaza Cinere J11002,2210.0,"Cinere, Depok",125.0,147.0,4.0,3.0,0.0
1370,Depok,Rumah 10 Mnt ke MargoCity Siap Renovasi SHM Dibantu KPR Bisa Nego J27031,1220.0,"Margonda, Depok",90.0,110.0,3.0,2.0,0.0
1371,Depok,Rumah Nego 10 Mnt ke Cibubur Junction di Depok Siap KPR J24473,2980.0,"Cimanggis, Depok",160.0,270.0,4.0,4.0,0.0
1372,Depok,Rumah Hadap Timur 15 menit ke RSIA ASYIFA DEPOK Siap KPR Bisa Nego J24965,830.0,"Cinere, Depok",90.0,38.0,2.0,1.0,0.0
1373,Depok,Rumah Hook LT 250 Semi Furnished 15 menit ke Cinere Bellevue Mall Free Renovasi J19925,4059.9999999999995,"Cinere, Depok",250.0,200.0,5.0,4.0,0.0
1374,Depok,Rumah Halaman Luas 17 menit ke MargoCity Hadap Timur Dibantu KPR J18754,1330.0,"Margonda, Depok",149.0,108.0,4.0,3.0,0.0
1375,Depok,Rumah Minimalis 2 Lantai Bangunan Baru di Cinere,1600.0,"Cinere, Depok",102.0,200.0,5.0,2.0,1.0
1376,Depok,Rumah Brand New di Cinere Taman Depan & Belakang Siap Huni,2750.0,"Cinere, Depok",168.0,190.0,3.0,3.0,1.0
1377,Depok,Rumah Minimalis 2 Lantai Dalam Komplek Siap Huni di Cinere,1870.0,"Cinere, Depok",90.0,123.0,2.0,2.0,1.0
1378,Depok,Rumah Shm Lt325 Hadap Utara Selangkah Ke Living Plaza Cinere Siap Kpr J21548,3540.0,"Cinere, Depok",325.0,195.0,3.0,1.0,0.0
1379,Depok,"Rumah Gratis Renov di Cinere Residence, Depok Harga Nego Siap KPR J22280",970.0,"Cinere, Depok",75.0,36.0,2.0,1.0,0.0
1380,Depok,Rumah Hadap Timur dekat Sekolah dan FasKes di Depok Harga Nego Siap KPR di J23841,560.0,"Citayam, Depok",83.0,45.0,2.0,1.0,0.0
1381,Depok,Rumah Cantik 3 Lt Carport Luas 7 Menit ke Depok Town Center Bisa Nego J26437,1270.0,"Pancoran Mas, Depok",100.0,170.0,3.0,2.0,0.0
1382,Depok,Rumah 2 Lantai Baru Renov 25 Menit ke RS Puri Cinere Semi Furnished J22496,1390.0,"Cinere, Depok",125.0,112.0,3.0,3.0,0.0
1383,Depok,Rumah Luas Hadap Selatan 15 menit ke Gerbang Tol Limo Utama Dibantu KPR  J10853,860.0,"Cinere, Depok",152.0,114.0,4.0,2.0,0.0
1384,Depok,Rumah Luas Hadap Selatan 15 menit ke Stasiun Depok Siap KPR Bisa Nego J22136,1000.0,"Pancoran Mas, Depok",105.0,93.0,3.0,2.0,0.0
1385,Depok,"Rumah Strategis Ready Furnished dekat MargoCity, Depok Harga Nego Siap KPR J22668",1330.0,"Margonda, Depok",135.0,70.0,2.0,1.0,0.0
1386,Depok,Rumah Luas Siap KPR dekat RSIA Citra Insani di Depok Harga Nego J13848,670.0,"Citayam, Depok",120.0,120.0,3.0,2.0,0.0
1387,Depok,Rumah Strategis 9 Menit ke Gerbang Tol Cimanggis 5 SHM Semi Furnished J-11627,2050.0,"Cimanggis, Depok",130.0,121.0,3.0,2.0,0.0
1388,Depok,Rumah 2 Lt Carport Luas 15 Menit ke Cinere Bellevue Mall Dibantu KPR J26029,2700.0,"Cinere, Depok",88.0,93.0,2.0,3.0,0.0
1389,Depok,Rumah 15 menit ke The Park Sawangan LT 120 SHM Siap KPR Bisa Nego J22053,500.0,"Pancoran Mas, Depok",120.0,110.0,4.0,2.0,0.0
1390,Depok,Rumah Strategis 15 Mnt ke Pintu Tol Cisalak 1 Depok Dibantu KPR J24464,690.0,"Cimanggis, Depok",71.0,36.0,2.0,1.0,0.0
1391,Depok,Rumah 2 Lt SHM LT 181 Bisa Nego 9 Menit ke Stasiun Citayam Siap KPR J22752,970.0,"Citayam, Depok",181.0,180.0,3.0,2.0,0.0
1392,Depok,Rumah SHM Siap Huni Akses Mudah ke Pintu Tol Cimanggis 3 Bisa Nego J19012,1660.0,"Cimanggis, Depok",120.0,160.0,3.0,3.0,0.0
1393,Depok,Rumah Strategis 1 Lantai di Depok Dekat Pintu Tol Harga Nego J25195,1040.0,"Cimanggis, Depok",85.0,50.0,2.0,1.0,0.0
1394,Depok,Rumah Baru Renov Dekat Mall Pesona Square LB 120 Dibantu KPR J24816,1410.0,"Cimanggis, Depok",90.0,120.0,3.0,2.0,0.0
1395,Depok,"Dijual Rumah di Megapolitan Estate Cinere, Depok, Jawa Barat",3500.0,"Cinere, Depok",312.0,400.0,5.0,4.0,1.0
1396,Depok,"Jual Bu Rumah Di Jln.kemang Raya Sukamaja,depok",830.0,"Sukmajaya, Depok",122.0,122.0,3.0,2.0,1.0
1397,Depok,Rumah Dalam Komplek Elite Cinere .,2650.0,"Cinere, Depok",151.0,264.0,4.0,3.0,1.0
1398,Depok,Rumah Luas 1 Lantai Harga Terbaik Komplek Cinere Segera Survey,2800.0,"Cinere, Depok",350.0,250.0,3.0,2.0,1.0
1399,Tangerang,Rumah 3 KT Strategis di Tangerang Dekat BSD City Harga Nego J22208,500.0,"BSD City, Tangerang",80.0,80.0,3.0,1.0,0.0
1400,Tangerang,"Rumah eksklusif 3 lantai di BSD, Tangerang",3100.0,"BSD, Tangerang",84.0,144.0,5.0,3.0,2.0
1401,Tangerang,Rumah 2 Lt Free Renov di Belakang Transmart Graha Raya Dibantu KPR J22852,1660.0,"Graha Raya, Tangerang",90.0,126.0,2.0,1.0,0.0
1402,Tangerang,Vinaya Terrace Bintaro Cuci Gudang Tinggal 1 Unit Nego Khusus,2350.0,"Cipadu, Tangerang",155.0,143.0,3.0,3.0,1.0
1403,Tangerang,Rumah Depan Taman Parkir Luas Di Cluster Darwin Gading Serpong,2800.0,"Gading Serpong Scientia Garden, Tangerang",126.0,170.0,2.0,2.0,1.0
1404,Tangerang,Rumah Minimalis Modern Rapih Di Flamingo The Springs,4300.0,"Gading Serpong, Tangerang",128.0,115.0,3.0,2.0,1.0
1405,Tangerang,Rumah Asri Adem Di Luxmore Greenwich Bsd City,3600.0,"BSD Green Wich, Tangerang",135.0,163.0,4.0,3.0,2.0
1406,Tangerang,Rumah Siap Huni,3250.0,"Cikupa, Tangerang",216.0,235.0,4.0,3.0,2.0
1407,Tangerang,"Rumah Murah 2 Br Di Bsd Griya Loka, Tangerang Selatan",830.0,"BSD Griya Loka, Tangerang",90.0,54.0,2.0,2.0,1.0
1408,Tangerang,Rumah 3 BR Lokasi Strategis di Perumahan Nusa Loka,1600.0,"BSD Nusaloka, Tangerang",120.0,55.0,3.0,2.0,1.0
1409,Tangerang,Rumah Bangunan Mandiri Bagus Di Albera Foresta Bsd,4000.0,"BSD Foresta, Tangerang",144.0,120.0,3.0,3.0,2.0
1410,Tangerang,Rumah 3 Lantai Sudah Renovasi Samara Village Gading Serpong,2300.0,"Gading Serpong Samara Village, Tangerang",108.0,177.0,3.0,3.0,1.0
1412,Tangerang,Rumah Bagus 2 Lantai Di Fortune Breeze Graha Raya Bintaro,1400.0,"BSD Graha Raya, Tangerang",84.0,100.0,4.0,3.0,2.0
1413,Tangerang,Rumah Hunian 2 Lantai di Metland Puri Tangerang Lokasi Strategis,2550.0,"Cipondoh, Tangerang",77.0,115.0,3.0,3.0,0.0
1414,Tangerang,Dijual Rumah Baru Grand Batavia Garden Tangerang Pasar Kemis,600.0,"Pasar Kemis, Tangerang",84.0,46.0,2.0,1.0,1.0
1415,Tangerang,Dijual Wts Rumah Di Puspita Loka Bsd City,4800.0,"BSD Puspita Loka, Tangerang",323.0,280.0,5.0,3.0,1.0
1416,Tangerang,"Rumah Baru American Classic Icon Cosmo, Dekat Toll Jorr Bsd City",6300.0,"BSD City, Tangerang",200.0,300.0,4.0,3.0,0.0
1417,Tangerang,Rumah Symphonia Cluster Vivaldi Symphonia Summarecon Gading Serpong,4200.0,"Gading Serpong, Tangerang",144.0,175.0,4.0,3.0,0.0
1418,Tangerang,Rumah Modern Japanese Cluster Aristoteles Gading Serpong,15000.0,"Gading Serpong, Tangerang",337.0,800.0,5.0,5.0,2.0
1419,Tangerang,"Rumah 2 Lantai Cluster Flamingo The Springs, Gading Serpong",2950.0,"Gading Serpong, Tangerang",112.0,135.0,3.0,2.0,0.0
1420,Tangerang,"Rumah Bangunan Mandiri di Vanya Park, Dekat Ice Bsd City",3300.0,"BSD City, Tangerang",108.0,130.0,4.0,3.0,0.0
1421,Tangerang,Rumah Bagus 2 Lantai Cluster Sapphire Pondok Hijau Golf,4200.0,"Gading Serpong, Tangerang",200.0,200.0,4.0,2.0,2.0
